episode:,reward,epsilon
737,332.4597406980588,0.4135005180000002
738,495.059209889564,0.41244496799999975
739,499.203721000808,0.4113938619999997
740,498.7715705699329,0.4103471999999999
741,400.0581612860585,0.4093049819999999
742,318.4586398266815,0.40826720800000005
743,498.4661574886843,0.40723387799999977
744,498.45703446256937,0.4062049919999997
745,486.8429641779658,0.40518054999999986
746,499.8566205821482,0.404160552
747,493.3292900081681,0.4031449979999999
748,490.6584938795812,0.40213388800000005
749,493.1306635610203,0.40112722199999973
750,499.6551404132149,0.40012499999999984
751,474.25267375825035,0.39912722200000017
752,486.4546982047938,0.3981338879999998
753,499.6385233940891,0.39714499800000036
754,464.55415442617954,0.396160552
755,499.89701587617185,0.39518054999999963
756,495.59805483319315,0.39420499200000014
757,455.72343622257637,0.39323387799999976
758,498.550748332669,0.39226720800000026
759,493.1759694817832,0.39130498199999986
760,492.2771975390339,0.39034719999999945
761,456.630956292742,0.3893938619999999
762,498.18785082989467,0.38844496799999995
763,499.97501674295313,0.38750051799999996
764,499.51610894958003,0.38656051199999997
765,497.41233199134973,0.38562494999999997
766,454.84418348012105,0.3846938319999995
767,-125.53476366941352,0.38376715799999994
768,495.56343104155326,0.3828449279999999
769,496.96139860428644,0.3819271419999999
770,499.78592271710073,0.3810138000000003
771,499.9986736146956,0.3801049019999998
772,491.93377606383706,0.37920044799999975
773,499.98051876765436,0.3783004379999997
774,499.5366056933869,0.37740487200000006
775,499.7796744954784,0.37651375
776,498.9915330561182,0.3756270719999999
777,496.86902945055846,0.3747448379999998
778,483.2397620375016,0.3738670479999997
779,498.6807153079257,0.37299370200000004
780,498.2494363901633,0.3721247999999999
781,498.8002079475153,0.3712603419999998
782,-133.3689566998143,0.37040032799999967
783,462.76824566146166,0.36954475799999953
784,497.30528746184126,0.3686936319999998
785,499.55785395829645,0.3678469500000001
786,499.64921510006263,0.36700471199999996
787,498.05749719769346,0.3661669179999998
788,486.3280516037044,0.36533356800000005
789,473.85628997184307,0.36450466199999987
790,482.0832247319859,0.3636801999999997
791,499.5079773551697,0.3628601819999999
792,499.6779647849667,0.36204460800000016
793,498.53338405492275,0.3612334780000004
794,494.90959517953604,0.3604267919999997
795,494.75390682333864,0.35962454999999993
796,494.9358041246331,0.35882675200000014
797,499.5328016998577,0.35803339800000034
798,498.88645341683986,0.3572444880000001
799,-160.26720889843313,0.3564600219999998
800,499.23638802837706,0.35568
801,473.4826535573791,0.35490442200000016
802,499.9993341898048,0.3541332879999999
803,477.74794228143696,0.35336659800000003
804,495.19685898351463,0.3526043520000002
805,497.56404967075053,0.35184654999999987
806,477.33999566534465,0.351093192
807,439.0149986687509,0.3503442780000001
808,499.50554038564536,0.34959980800000023
809,488.565097118553,0.34885978200000034
810,460.17844258508626,0.34812419999999955
811,497.373987070656,0.34739306199999964
812,499.5764676188874,0.3466663679999997
813,497.89787156055985,0.3459441179999998
814,493.80280067488513,0.34522631199999987
815,497.8083975548588,0.34451294999999993
816,499.71056035925506,0.343804032
817,499.98775057729176,0.343099558
818,498.24511671601806,0.34239952800000006
819,489.96550812894577,0.3417039420000001
820,478.87779444338014,0.3410128000000001
821,492.9723536749723,0.3403261019999997
822,499.9874740267612,0.3396438479999997
823,499.9891280829369,0.33896603800000014
824,499.5385015309941,0.3382926720000001
825,479.11461733045246,0.3376237500000001
826,496.7410189441905,0.3369592720000001
827,498.1642029383869,0.33629923800000006
828,499.7960339101143,0.335643648
829,499.4189267727764,0.33499250199999997
830,490.9141542479314,0.3343457999999999
831,499.94338193260097,0.33370354199999985
832,499.56331298471565,0.3330657279999998
833,497.9251411712027,0.3324323579999997
834,368.0913720535941,0.3318034319999996
835,480.36975425678634,0.33117894999999997
836,493.2276669201449,0.3305589120000003
837,499.8660909054288,0.3299433180000002
838,497.2109104883177,0.32933216799999965
839,482.1132436440042,0.32872546199999997
840,492.92249788792293,0.32812319999999984
841,499.708499507338,0.3275253819999997
842,499.99584517162515,0.326932008
843,496.33868221576097,0.3263430780000003
844,457.0719169923403,0.3257585919999997
845,497.25841178352977,0.32517854999999996
846,499.9671138688049,0.3246029519999998
847,484.172297194848,0.32403179800000004
848,344.6808902359557,0.3234650880000003
849,499.99416914232324,0.32290282199999965
850,486.9018353810598,0.3223449999999999
851,499.2627904237051,0.32179162199999967
852,499.90719129401253,0.3212426879999999
853,499.9934287837326,0.3206981980000001
854,458.8311018466853,0.32015815199999986
855,478.1416302249892,0.3196225499999996
856,499.99787074597174,0.3190913919999998
857,499.69009698571057,0.318564678
858,496.0851262280291,0.3180424079999997
859,494.6754445543178,0.31752458200000033
860,497.180811714983,0.31701120000000005
861,463.01329019641366,0.31650226199999976
862,496.9716789036989,0.3159977679999999
863,495.72990539082343,0.31549771800000004
864,498.17725583158574,0.3150021119999997
865,497.79259318618614,0.3145109500000003
866,499.77793550848503,0.31402423199999996
867,475.8625866449534,0.3135419579999996
868,484.62021809497327,0.31306412800000016
869,482.8141793058885,0.3125907419999998
870,498.01656601455636,0.31212180000000034
871,493.9034661538192,0.31165730199999997
872,497.44049341481065,0.3111972479999996
873,-138.21180865599297,0.3107416380000001
874,499.9355064975508,0.3102904719999997
875,493.5913725073578,0.3098437500000002
876,491.74591341970523,0.3094014719999998
877,499.99010808987543,0.3089636379999998
878,499.81500144597163,0.30853024799999984
879,490.39007700907445,0.30810130199999985
880,498.2062285391005,0.30767679999999986
881,496.6063125008925,0.3072567420000003
882,480.10226486334153,0.30684112799999985
883,494.0354456258979,0.30642995799999984
884,499.6076244733376,0.3060232319999998
885,418.3510123658418,0.3056209500000002
886,446.9919073982323,0.30522311199999974
887,499.41995962104875,0.30482971800000014
888,499.10652377736875,0.30444076799999964
889,493.3602704226919,0.304056262
890,499.9637197159566,0.30367619999999995
891,492.3991884233279,0.3033005819999999
892,499.72533227419177,0.30292940800000023
893,445.01688144530203,0.30256267800000014
894,496.0835017259883,0.30220039200000004
895,497.67572323026445,0.30184254999999993
896,499.7854792126994,0.3014891519999998
897,499.97046603908444,0.30114019800000014
898,496.9937378099468,0.300795688
899,494.36298229985385,0.30045562199999987
900,470.5023123550025,0.3001199999999997
901,497.41489334780533,0.44785482199999915
902,408.63510950582133,0.4461940879999995
903,498.7804107328715,0.4445377979999998
904,453.7484392102319,0.44288595200000014
905,498.4981837939729,0.44123855
906,499.27503446821316,0.43959559199999987
907,499.2136937837803,0.43795707800000017
908,498.283619780689,0.43632300799999957
909,499.3941405878232,0.43469338199999985
910,431.82000683897013,0.4330681999999997
911,494.55047223184334,0.43144746199999995
912,499.70380097810073,0.42983116799999976
913,499.78283266859967,0.428219318
914,480.01829948460437,0.42661191200000026
915,496.26973038682496,0.4250089499999996
916,424.2634644870707,0.42341043199999984
917,437.14533786100435,0.42181635800000006
918,460.6485704669617,0.42022672800000027
919,499.6905427625718,0.41864154200000003
920,499.87452473174176,0.41706080000000023
921,499.75426667908323,0.41548450199999953
922,495.9389293506687,0.4139126479999997
923,491.09846304912435,0.41234523799999945
924,499.2102606446756,0.4107822719999996
925,488.9945718043367,0.4092237499999998
926,499.8989827343502,0.4076696719999999
927,-124.14539953234454,0.40612003800000007
928,497.10471424634693,0.4045748479999993
929,489.2580465063011,0.40303410199999945
930,491.4151795365456,0.40149779999999957
931,468.0167507687115,0.3999659419999997
932,477.04350551225184,0.3984385279999998
933,497.8753565538513,0.3969155579999999
934,454.75731876527624,0.3953970320000004
935,499.1819932533131,0.3938829499999996
936,497.85400666746244,0.3923733119999997
937,499.29182099681213,0.39086811799999976
938,447.9863809332331,0.38936736800000027
939,489.0225599423254,0.3878710620000003
940,472.35243557235117,0.38637920000000037
941,454.96387656596653,0.3848917819999995
942,367.5520184651517,0.38340880799999955
943,490.494423981256,0.38193027799999957
944,487.4927546132021,0.3804561919999996
945,499.1003165978719,0.37898655000000003
946,469.4718343550562,0.3775213520000005
947,468.88754012449715,0.37606059800000047
948,499.778412870618,0.37460428799999956
949,473.60550630300713,0.37315242199999954
950,499.30456910003943,0.37170499999999995
951,498.2880059818986,0.3702620219999999
952,462.4530661204963,0.36882348799999987
953,485.04921097600493,0.36738939800000026
954,499.298642068199,0.3659597520000002
955,499.7037108670594,0.3645345499999997
956,311.99364350972655,0.3631137919999996
957,457.5832494110154,0.36169747799999996
958,497.3774657076922,0.36028560799999987
959,499.0509497619684,0.3588781820000002
960,476.0277888773277,0.3574752000000001
961,493.55919335425125,0.35607666199999954
962,497.71038338724793,0.3546825679999994
963,460.6585778357946,0.35329291799999973
964,462.70091435668337,0.35190771200000004
965,499.78643535501834,0.3505269499999999
966,493.76404340597185,0.3491506320000002
967,499.6514676749836,0.34777875800000047
968,498.6746376855243,0.3464113279999994
969,350.8933179853135,0.3450483419999997
970,499.9899984736443,0.34368979999999993
971,498.7009975401597,0.34233570199999974
972,461.6771920881962,0.340986048
973,497.9977395692231,0.3396408380000002
974,499.99865656078504,0.33830007200000045
975,499.99998318886924,0.3369637499999998
976,499.9837549076237,0.33563187199999955
977,475.315779251441,0.33430443799999976
978,495.7299747862152,0.33298144799999996
979,499.87429023155585,0.33166290200000015
980,473.5529489749214,0.33034880000000033
981,499.9222882959592,0.3290391419999996
982,499.3158517336129,0.3277339279999998
983,499.9975228880789,0.32643315799999995
984,499.93719972807867,0.3251368320000001
985,497.2929325444206,0.32384495000000024
986,499.78332414043876,0.3225575120000004
987,435.5569177218916,0.3212745180000005
988,498.0979379086016,0.31999596799999974
989,493.87413034681344,0.31872186199999986
990,499.34038719025716,0.31745219999999996
991,498.5959014667454,0.31618698200000006
992,499.99366086235335,0.31492620800000015
993,480.0783312201892,0.31366987800000024
994,482.00754851735485,0.3124179920000003
995,499.87059105927614,0.3111705499999995
996,499.38913412260524,0.30992755199999955
997,493.5984776657379,0.30868899800000005
998,497.8385730267834,0.3074548880000001
999,494.2089577020436,0.30622522200000013
1000,487.1218123424137,0.30500000000000016
1001,463.1285711565123,0.3037792219999993
1002,468.34438485108365,0.30256288799999975
1003,499.9999425886116,0.30135099799999976
1004,388.6632812665785,0.30014355199999976
1005,499.9858968150411,0.2989405500000002
1006,498.4487809069752,0.2977419920000002
1007,499.66395282617077,0.29654787800000015
1008,499.96802281170517,0.2953582079999997
1009,492.8259567563335,0.29417298199999964
1010,493.0081584490754,0.29299220000000004
1011,499.987142765342,0.291815862
1012,498.849280486375,0.2906439679999999
1013,490.22715403507505,0.2894765180000003
1014,499.99997439900034,0.2883135120000002
1015,499.9202511779253,0.2871549499999997
1016,494.6572916319211,0.2860008319999996
1017,483.0889722425984,0.28485115799999994
1018,495.2948052581412,0.28370592799999983
1019,487.83088451156993,0.28256514200000016
1020,491.60052422038547,0.2814288000000005
1021,463.1348847921199,0.28029690199999946
1022,498.7727788898224,0.27916944799999976
1023,499.9274593172778,0.2780464379999996
1024,496.41925098981983,0.2769278719999999
1025,499.53071343046884,0.2758137500000002
1026,483.1344089042105,0.274704072
1027,499.7487893174759,0.2735988380000003
1028,496.749271928274,0.27249804799999966
1029,499.99844466376646,0.27140170199999947
1030,491.52905645707665,0.2703097999999997
1031,472.2988437104261,0.26922234199999995
1032,495.26474830248395,0.2681393280000002
1033,499.984885491118,0.2670607580000004
1034,499.85552158539025,0.2659866319999993
1035,486.6222025239622,0.2649169499999995
1036,499.7434806163696,0.2638517119999997
1037,499.9970533906462,0.2627909179999999
1038,499.58558659978877,0.26173456800000006
1039,499.9445707637181,0.26068266200000023
1040,498.5813386166354,0.2596352000000004
1041,468.5641326784132,0.25859218199999967
1042,499.9856244885303,0.2575536079999998
1043,493.7850014833328,0.25651947799999997
1044,499.5335542110436,0.2554897920000001
1045,410.50177791374705,0.25446455000000023
1046,484.5868839991582,0.25344375200000036
1047,482.4072182589564,0.25242739800000047
1048,499.6011432462945,0.2514154879999997
1049,499.8335888184166,0.2504080219999998
1050,496.94599762586813,0.24940499999999988
1051,494.0120095872766,0.24840642199999996
1052,448.3955742491977,0.24741228800000004
1053,462.9509748164442,0.2464225980000001
1054,499.9374392720891,0.24543735199999928
1055,455.1270453522789,0.24445654999999977
1056,496.26650798566163,0.24348019199999982
1057,488.5489659272083,0.24250827799999986
1058,499.9657762151328,0.24154080799999988
1059,498.67487399037265,0.24057778200000035
1060,498.3405865248418,0.23961920000000037
1061,495.17502650250316,0.23866506199999948
1062,495.09995018381136,0.23771536799999948
1063,499.9225143657727,0.23677011799999992
1064,499.8733955179709,0.2358293119999999
1065,473.2090427387739,0.23489294999999988
1066,499.84055799403444,0.2339610320000003
1067,499.47335127115207,0.23303355800000025
1068,494.7242248712674,0.23211052799999976
1069,499.60177410084503,0.2311919419999997
1070,499.9827598292846,0.23027779999999964
1071,480.37624307351933,0.22936810200000002
1072,499.86001442893354,0.22846284799999994
1073,498.03091319850574,0.2275620380000003
1074,499.96386207053905,0.22666567199999932
1075,475.5396845981439,0.22577374999999966
1076,478.0634097286206,0.22488627199999955
1077,482.6259440196973,0.22400323799999988
1078,499.1579029646986,0.2231246480000002
1079,498.2164548049877,0.22225050200000007
1080,495.154933647318,0.22138080000000038
1081,499.92837283400206,0.22051554199999934
1082,-156.47046097003766,0.21965472799999963
1083,499.46086470820677,0.21879835799999992
1084,499.98775464957464,0.21794643199999975
1085,492.5074410746725,0.21709895
1086,486.0600097796135,0.21625591200000027
1087,499.04775089105055,0.21541731800000052
1088,491.0409826307252,0.21458316799999944
1089,499.8354663471985,0.21375346199999967
1090,499.91166178490505,0.2129281999999999
1091,473.5606410962274,0.21210738200000012
1092,494.5800268225867,0.2112910079999999
1093,495.90872150146134,0.2104790780000001
1094,499.7877193466934,0.2096715919999994
1095,499.93585287837715,0.2088685499999996
1096,492.24751741963325,0.20806995199999978
1097,495.67165246139274,0.20727579799999996
1098,499.67105583171144,0.20648608800000012
1099,499.63499386766915,0.20570082200000028
1100,464.78925108743283,0.20492000000000044
1101,498.83976919610376,0.2041436219999997
1102,499.97247031318915,0.20337168799999983
1103,499.4035937829023,0.20260419799999996
1104,498.41823430881993,0.20184115200000008
1105,499.5493565183695,0.2010825500000002
1106,494.1466204802753,0.2003283920000003
1107,499.95471349653553,0.1995786780000004
1108,487.5203543600779,0.1988334079999996
1109,494.9885801984961,0.19809258199999968
1110,496.962476214027,0.19735619999999976
1111,489.23277584743755,0.19662426199999983
1112,499.28035418184544,0.19589676800000033
1113,499.990696067787,0.19517371800000038
1114,494.4892680493065,0.19445511199999954
1115,499.88532029706664,0.19374094999999958
1116,495.8647368840656,0.1930312319999996
1117,499.93595363155714,0.19232595800000007
1118,498.93682673922484,0.1916251280000001
1119,490.34710522567565,0.1909287420000001
1120,353.1557840920183,0.1902368000000001
1121,493.33941885562825,0.18954930199999964
1122,498.25483595199364,0.18886624799999963
1123,498.12706748923046,0.1881876379999996
1124,498.11160161063486,0.18751347200000001
1125,497.7703142621409,0.18684374999999998
1126,497.89411972032036,0.18617847200000037
1127,499.64634937411057,0.18551763800000032
1128,499.9887979964017,0.18486124799999937
1129,499.91096159184673,0.18420930199999974
1130,499.9995892215527,0.18356179999999966
1131,499.368846597149,0.18291874200000002
1132,473.00312361721393,0.18228012799999993
1133,494.4588479376064,0.18164595800000027
1134,499.6376871546916,0.18101623199999972
1135,420.38566584187373,0.1803909499999996
1136,484.5382583955341,0.17977011199999993
1137,496.611287633237,0.1791537179999998
1138,464.5319153497553,0.1785417680000001
1139,499.8708320741748,0.17793426199999995
1140,498.2035629369996,0.17733120000000024
1141,494.95483194425293,0.17673258199999964
1142,497.7912317472434,0.17613840799999947
1143,496.20788184307366,0.17554867799999974
1144,478.21295557752507,0.174963392
1145,499.9859951796562,0.17438255000000025
1146,492.05223347322254,0.17380615200000005
1147,497.42940806628684,0.17323419800000028
1148,494.4242750192318,0.17266668799999962
1149,491.2375377989713,0.17210362199999985
1150,469.40519618379534,0.17154500000000006
1151,486.7729563704522,0.17099082199999982
1152,499.9236372301889,0.17044108800000002
1153,491.74275380024636,0.1698957980000002
1154,499.9984654888688,0.1693549519999995
1155,499.7163922077984,0.16881854999999968
1156,491.18196960094866,0.16828659199999985
1157,498.9624387809164,0.167759078
1158,497.43068465940496,0.16723600800000016
1159,496.0120830973015,0.1667173820000003
1160,495.2534761235458,0.16620320000000044
1161,496.95208127977895,0.16569346199999968
1162,489.80276893532755,0.1651881679999998
1163,499.8106292961543,0.16468731799999992
1164,498.75802294462295,0.16419091200000002
1165,491.86047445890483,0.16369895000000012
1166,465.71372727804373,0.1632114320000002
1167,498.687287354382,0.1627283579999994
1168,499.3766312732219,0.16224972799999948
1169,484.68438541746457,0.16177554199999955
1170,499.4743872710622,0.16130580000000005
1171,497.09268323755134,0.1608405020000001
1172,489.77852879098606,0.16037964800000015
1173,493.4864439188017,0.1599232380000002
1174,499.8318515170493,0.15947127199999933
1175,497.7605625289223,0.1590237499999998
1176,496.0773613253192,0.1585806719999998
1177,499.9475623546277,0.15814203799999982
1178,496.87410104587457,0.15770784800000026
1179,496.9352787339785,0.15727810200000025
1180,498.48922345886814,0.15685280000000024
1181,499.0008973075596,0.15643194199999977
1182,498.0567926781364,0.15601552799999974
1183,498.95215505709234,0.1556035579999997
1184,499.8491597957946,0.1551960320000001
1185,493.7182640646622,0.15479295000000004
1186,495.4214399771615,0.15439431200000042
1187,490.46167124139606,0.15400011799999946
1188,466.7663565507114,0.15361036799999983
1189,493.407273464964,0.15322506199999975
1190,499.9103107456326,0.1528442000000001
1191,498.8872264171521,0.152467782
1192,491.351896088416,0.15209580800000033
1193,363.64389195235805,0.15172827800000022
1194,494.4310964193474,0.15136519199999965
1195,499.83798328971943,0.15100654999999952
1196,427.44659174360754,0.15065235199999982
1197,498.0553878595239,0.15030259800000012
1198,476.8260423739776,0.14995728799999997
1199,-136.3678338439497,0.14961642200000025
1200,497.0552458600413,0.14928000000000052
1201,499.9901533193203,0.1
1202,496.6591721001024,0.1
1203,498.13096494001616,0.1
1204,496.478165689128,0.1
1205,499.96957785023534,0.1
1206,499.8872587122154,0.1
1207,497.55685974634775,0.1
1208,342.8714646153129,0.1
1209,499.0385913935598,0.1
1210,416.6677776207744,0.1
1211,491.1527547534323,0.1
1212,492.47764405266304,0.1
1213,498.7368939485843,0.1
1214,499.96421324095036,0.1
1215,467.01755599440236,0.1
1216,492.15952708066544,0.1
1217,488.27433206657787,0.1
1218,493.13901838380025,0.1
1219,499.99708450512446,0.1
1220,499.96566161939313,0.1
1221,493.6891414836693,0.1
1222,-125.72006054971536,0.1
1223,498.22578787977505,0.1
1224,495.63373917486314,0.1
1225,497.5210223824414,0.1
1226,492.50040811851636,0.1
1227,479.1092040275175,0.1
1228,499.87756839469745,0.1
1229,499.9186685695139,0.1
1230,446.1631993212404,0.1
1231,467.504782313001,0.1
1232,499.70514135175813,0.1
1233,465.7653430574741,0.1
1234,499.98548451419833,0.1
1235,499.74901290647006,0.1
1236,499.6861093868623,0.1
1237,499.99980905649034,0.1
1238,499.819640523118,0.1
1239,499.9296444569321,0.1
1240,498.1370605184216,0.1
1241,499.9855635459722,0.1
1242,499.845105380291,0.1
1243,498.54935438062984,0.1
1244,499.91710823491775,0.1
1245,474.87513779671565,0.1
1246,472.5599986632311,0.1
1247,499.3578073279203,0.1
1248,498.0032512035114,0.1
1249,499.9185631762352,0.1
1250,498.7286807858089,0.1
1251,499.75818048837925,0.1
1252,496.92719663123574,0.1
1253,490.1603523064915,0.1
1254,498.6592812451791,0.1
1255,467.19114592954475,0.1
1256,499.1360345890957,0.1
1257,499.56094055400223,0.1
1258,496.9472309080788,0.1
1259,488.1237951126354,0.1
1260,499.9755399488673,0.1
1261,486.7495782141505,0.1
1262,488.4788921767566,0.1
1263,495.86377047474,0.1
1264,493.2766920186024,0.1
1265,490.4430376416276,0.1
1266,499.53114433764546,0.1
1267,446.56971431464234,0.1
1268,499.7643547983657,0.1
1269,485.3543145882246,0.1
1270,498.32669680004284,0.1
1271,499.9723022923944,0.1
1272,469.1415381383164,0.1
1273,496.1219332651695,0.1
1274,457.4222115695489,0.1
1275,499.99684596140054,0.1
1276,499.0981907722822,0.1
1277,499.66584034001016,0.1
1278,499.9659688412106,0.1
1279,499.82906941262405,0.1
1280,499.2461745020434,0.1
1281,499.70396600385067,0.1
1282,493.36008725056774,0.1
1283,499.7211784164775,0.1
1284,499.718816140875,0.1
1285,473.32338675477297,0.1
1286,471.17709486925435,0.1
1287,485.58109029221754,0.1
1288,484.97343574895564,0.1
1289,499.8208111710511,0.1
1290,478.51560973267635,0.1
1291,494.7242830485504,0.1
1292,499.9325901926795,0.1
1293,497.9040272696552,0.1
1294,469.78229439061414,0.1
1295,490.7213352511287,0.1
1296,499.8039271259671,0.1
1297,471.76334673087,0.1
1298,499.4772811597307,0.1
1299,499.99600184373713,0.1
1300,499.9882404989989,0.1
1301,496.4395796736438,0.1
1302,498.8656912664122,0.1
1303,472.5393456025339,0.1
1304,484.1870504137528,0.1
1305,496.4836668931792,0.1
1306,498.071609377524,0.1
1307,499.05884513152535,0.1
1308,494.5351087319259,0.1
1309,497.19798319528616,0.1
1310,499.5722671889983,0.1
1311,499.8051926415972,0.1
1312,499.7561720223478,0.1
1313,499.8359034319268,0.1
1314,499.9977100164553,0.1
1315,497.1799878391893,0.1
1316,497.5799471459542,0.1
1317,466.32045397211533,0.1
1318,461.9618139736357,0.1
1319,445.5710300858313,0.1
1320,498.5759919420608,0.1
1321,498.3273088844146,0.1
1322,468.9412534152652,0.1
1323,492.5324169091281,0.1
1324,499.9441568649362,0.1
1325,499.9338969130384,0.1
1326,499.10498626152065,0.1
1327,498.2878412479438,0.1
1328,499.7935914528687,0.1
1329,498.28188341633876,0.1
1330,486.99349105081814,0.1
1331,499.04236726757506,0.1
1332,499.86531272522893,0.1
1333,483.90832668962287,0.1
1334,494.0409748566132,0.1
1335,486.3974322613111,0.1
1336,499.71995513273885,0.1
1337,499.8919999585586,0.1
1338,486.5941358238544,0.1
1339,497.47381373311885,0.1
1340,462.0894959945375,0.1
1341,491.5864642800651,0.1
1342,474.76807631014395,0.1
1343,498.9313668882243,0.1
1344,464.6261633361206,0.1
1345,499.0310118014643,0.1
1346,499.9825835641391,0.1
1347,499.4877422684935,0.1
1348,-132.43646775557988,0.1
1349,499.95323884596263,0.1
1350,499.9866108410415,0.1
1351,499.7456541626473,0.1
1352,499.99822951727305,0.1
1353,496.49455505426255,0.1
1354,483.8027429771408,0.1
1355,498.93331657696774,0.1
1356,499.96613686030764,0.1
1357,499.9998840561524,0.1
1358,489.7980055370924,0.1
1359,496.8163893077892,0.1
1360,485.0425010977219,0.1
1361,497.2267546052941,0.1
1362,494.46694090195774,0.1
1363,499.4769968871765,0.1
1364,490.206061927088,0.1
1365,499.5574549640055,0.1
1366,487.21495147242,0.1
1367,494.06662207579586,0.1
1368,480.57228992026927,0.1
1369,490.17075699301233,0.1
1370,498.5841456790349,0.1
1371,383.5671682447067,0.1
1372,494.86486557391515,0.1
1373,497.6248165702,0.1
1374,494.197246866874,0.1
1375,496.4790982624922,0.1
1376,485.5235993768409,0.1
1377,499.9346055644584,0.1
1378,-145.36402554499747,0.1
1379,491.80732953654626,0.1
1380,499.99205983694236,0.1
1381,487.10413954920153,0.1
1382,488.57513867506634,0.1
1383,496.4778022478529,0.1
1384,499.8037729997016,0.1
1385,499.7875386705303,0.1
1386,499.6439805009395,0.1
1387,498.8994099307601,0.1
1388,499.72711710615005,0.1
1389,496.90985694438206,0.1
1390,498.5169321832021,0.1
1391,499.61517546187486,0.1
1392,499.41289600905696,0.1
1393,473.9465126128747,0.1
1394,495.96479270916757,0.1
1395,496.1654860268164,0.1
1396,444.7420225174134,0.1
1397,498.1303466060852,0.1
1398,493.5633247075011,0.1
1399,489.76354758254604,0.1
1400,491.7548369916488,0.1
1401,499.67869156303146,0.1
1402,499.99770302039474,0.1
1403,489.2051823917783,0.1
1404,489.4123065268118,0.1
1405,499.9985223683215,0.1
1406,485.28509409999634,0.1
1407,499.9955743586667,0.1
1408,498.5658454159171,0.1
1409,499.9807509106924,0.1
1410,-149.31597012153986,0.1
1411,492.44597244511766,0.1
1412,499.5715854548186,0.1
1413,498.9197610890695,0.1
1414,410.1398094497364,0.1
1415,497.5511849596161,0.1
1416,499.698836813302,0.1
1417,499.5238221657912,0.1
1418,499.33620582857367,0.1
1419,497.99901488926275,0.1
1420,481.0537049285246,0.1
1421,497.00453701427057,0.1
1422,482.12632893374973,0.1
1423,303.30165661453304,0.1
1424,499.8407776741294,0.1
1425,499.8208886685615,0.1
1426,498.34828577536734,0.1
1427,481.1092526835419,0.1
1428,499.9836598517772,0.1
1429,499.928381565673,0.1
1430,498.6588413169348,0.1
1431,496.55161681029927,0.1
1432,375.0743192957384,0.1
1433,498.51011058356005,0.1
1434,498.33061087285205,0.1
1435,465.1541645453882,0.1
1436,497.0837176015717,0.1
1437,498.317251520343,0.1
1438,497.25205208775657,0.1
1439,469.3139713639472,0.1
1440,499.4667353197853,0.1
1441,491.79197970296497,0.1
1442,499.5241525700512,0.1
1443,496.8062365904306,0.1
1444,499.5416009157766,0.1
1445,499.7568809247531,0.1
1446,499.8317922663205,0.1
1447,499.9943427585563,0.1
1448,499.9825908290543,0.1
1449,490.9549358955935,0.1
1450,498.0518709030868,0.1
1451,488.78555766458294,0.1
1452,499.97518101619875,0.1
1453,493.2604056239404,0.1
1454,499.9967771438034,0.1
1455,499.08566628535937,0.1
1456,374.19855377453507,0.1
1457,484.58123585057814,0.1
1458,499.7685804772855,0.1
1459,499.9117779777194,0.1
1460,499.9991299471912,0.1
1461,499.6067206389312,0.1
1462,499.92454405599057,0.1
1463,499.2569014776663,0.1
1464,492.2069289100202,0.1
1465,499.7295813632549,0.1
1466,496.6591755213294,0.1
1467,499.9974091814769,0.1
1468,499.97047476151766,0.1
1469,499.905119325095,0.1
1470,499.9107343694868,0.1
1471,499.91785144935466,0.1
1472,499.9985786790451,0.1
1473,498.28169386390977,0.1
1474,499.70215831892716,0.1
1475,497.3841762728752,0.1
1476,497.3440426889277,0.1
1477,494.3107915195327,0.1
1478,493.7777390934933,0.1
1479,499.0073826486043,0.1
1480,498.12634000938306,0.1
1481,498.64562524061205,0.1
1482,499.9616221750261,0.1
1483,494.9890697956997,0.1
1484,499.67983697479195,0.1
1485,497.9855812758825,0.1
1486,499.36302714518104,0.1
1487,499.95565042309744,0.1
1488,499.9900794604528,0.1
1489,499.2422880305659,0.1
1490,498.58081758995564,0.1
1491,499.91758635829785,0.1
1492,499.7654770629858,0.1
1493,499.45633709127725,0.1
1494,484.9802402467959,0.1
1495,491.9593691502529,0.1
1496,494.87478606755093,0.1
1497,498.0772287370746,0.1
1498,492.3042997587859,0.1
1499,498.47451055361296,0.1
1500,499.96634000889543,0.1
